"state_code","category","year","unit","amount"
"OH","Consumption","2020","Billion Btu","3404480"
"OH","Consumption","2010","Billion Btu","3788343"
"OH","Fossil Fuel-Consumption","1970","Billion Btu","3720008"
"OH","Fossil Fuel-Consumption","2020","Billion Btu","2774264"
"OH","Fossil Fuel-Consumption","1990","Billion Btu","3288861"
"OH","Fossil Fuel-Consumption","2000","Billion Btu","3606927"
"OH","Fossil Fuel-Consumption","1980","Billion Btu","3670319"
"OH","Fossil Fuel-Consumption","2010","Billion Btu","3257301"
"OH","Fossil Fuel-Production","2000","Billion Btu","566371"
"OH","Fossil Fuel-Production","1970","Billion Btu","1355772"
"OH","Fossil Fuel-Production","2020","Billion Btu","223809"
"OH","Fossil Fuel-Production","1990","Billion Btu","884329"
"OH","Fossil Fuel-Production","1980","Billion Btu","956243"
"OH","Fossil Fuel-Production","2010","Billion Btu","672625"
"OH","Gdp Per Capita","1990","Dollars","20965"
"OH","Gdp Per Capita","1970","Dollars","5043"
"OH","Gdp Per Capita","1980","Dollars","11227"
"OH","Gdp Per Capita","2020","Dollars","58001"
"OH","Gdp Per Capita","2000","Dollars","34552"
"OH","Gdp Per Capita","2010","Dollars","43385"
"OH","Nuclear-Consumption","2020","Billion Btu","190243"
"OH","Nuclear-Consumption","1970","Billion Btu","0"
"OH","Nuclear-Consumption","2010","Billion Btu","165192"
"OH","Nuclear-Consumption","2000","Billion Btu","175013"
"OH","Nuclear-Consumption","1990","Billion Btu","112845"
"OH","Nuclear-Consumption","1980","Billion Btu","23115"
"OH","Population","2000","Individual Person","11353140"
"OH","Population","1990","Individual Person","10847115"
"OH","Population","2010","Individual Person","11536504"
"OH","Population","2020","Individual Person","11799448"
"OH","Population","1980","Individual Person","10797630"
"OH","Population","1970","Individual Person","10652017"
"OH","Production","2010","Billion Btu","1044134"
"OH","Production","1980","Billion Btu","1227811"
"OH","Production","2020","Billion Btu","3186943"
"OH","Production","1990","Billion Btu","1232801"
"OH","Production","1970","Billion Btu","1453233"
"OH","Production","2000","Billion Btu","930383"
"OH","Renewable-Consumption","1970","Billion Btu","44149"
"OH","Renewable-Consumption","2000","Billion Btu","98927"
"OH","Renewable-Consumption","2020","Billion Btu","151441"
"OH","Renewable-Consumption","1980","Billion Btu","107374"
"OH","Renewable-Consumption","1990","Billion Btu","79958"
"OH","Renewable-Consumption","2010","Billion Btu","129229"
"OH","Renewable-Production","2000","Billion Btu","158663"
"OH","Renewable-Production","2010","Billion Btu","193283"
"OH","Renewable-Production","1980","Billion Btu","214748"
"OH","Renewable-Production","1990","Billion Btu","143080"
"OH","Renewable-Production","1970","Billion Btu","88298"
"OH","Renewable-Production","2020","Billion Btu","240667"
"OH","Total Expenditure","2010","Dollars","44137000000"
"OH","Total Expenditure","1980","Dollars","18125000000"
"OH","Total Expenditure","1970","Dollars","4647000000"
"OH","Total Expenditure","2000","Dollars","29344000000"
"OH","Total Expenditure","2020","Dollars","34994000000"
"OH","Total Expenditure","1990","Dollars","21113000000"
"OK","All Industry Total","1980","Dollars","37608000000"
"OK","All Industry Total","1990","Dollars","57805000000"
"OK","All Industry Total","2000","Dollars","91094000000"
"OK","All Industry Total","1970","Dollars","10369000000"
"OK","All Industry Total","2020","Dollars","190064000000"
"OK","All Industry Total","2010","Dollars","154287000000"
"OK","Consumption","2010","Billion Btu","1579813"
"OK","Consumption","2020","Billion Btu","1579183"
"OK","Consumption","1970","Billion Btu","939226"
"OK","Consumption","2000","Billion Btu","1486799"
"OK","Consumption","1990","Billion Btu","1393309"
"OK","Consumption","1980","Billion Btu","1213993"
"OK","Fossil Fuel-Consumption","2010","Billion Btu","1567515"
"OK","Fossil Fuel-Consumption","2020","Billion Btu","1382548"
"OK","Fossil Fuel-Consumption","1970","Billion Btu","981599"
"OK","Fossil Fuel-Consumption","1990","Billion Btu","1337588"
"OK","Fossil Fuel-Consumption","1980","Billion Btu","1287827"
"OK","Fossil Fuel-Consumption","2000","Billion Btu","1439456"
"OK","Fossil Fuel-Production","2010","Billion Btu","424717"
"OK","Fossil Fuel-Production","1970","Billion Btu","1358079"
"OK","Fossil Fuel-Production","2000","Billion Btu","446549"
"OK","Fossil Fuel-Production","1990","Billion Btu","693349"
"OK","Fossil Fuel-Production","1980","Billion Btu","998769"
"OK","Fossil Fuel-Production","2020","Billion Btu","977388"
"OK","Gdp Per Capita","1970","Dollars","4052"
"OK","Gdp Per Capita","1990","Dollars","18377"
"OK","Gdp Per Capita","2010","Dollars","41128"
"OK","Gdp Per Capita","2000","Dollars","26399"
"OK","Gdp Per Capita","1980","Dollars","12431"
"OK","Gdp Per Capita","2020","Dollars","48004"
"OK","Nuclear-Consumption","2020","Billion Btu","0"
"OK","Nuclear-Consumption","2000","Billion Btu","0"
"OK","Nuclear-Consumption","1980","Billion Btu","0"
"OK","Nuclear-Consumption","1990","Billion Btu","0"
"OK","Nuclear-Consumption","2010","Billion Btu","0"
"OK","Nuclear-Consumption","1970","Billion Btu","0"
"OK","Population","2000","Individual Person","3450654"
"OK","Population","1990","Individual Person","3145585"
"OK","Population","2010","Individual Person","3751351"
"OK","Population","1970","Individual Person","2559229"
"OK","Population","1980","Individual Person","3025290"
"OK","Population","2020","Individual Person","3959353"
"OK","Production","1970","Billion Btu","3120462"
"OK","Production","1980","Billion Btu","3099268"
"OK","Production","1990","Billion Btu","3224919"
"OK","Production","2020","Billion Btu","4545564"
"OK","Production","2010","Billion Btu","2587961"
"OK","Production","2000","Billion Btu","2273699"
"OK","Renewable-Consumption","1980","Billion Btu","24855"
"OK","Renewable-Consumption","2000","Billion Btu","47389"
"OK","Renewable-Consumption","1970","Billion Btu","21730"
"OK","Renewable-Consumption","1990","Billion Btu","49914"
"OK","Renewable-Consumption","2010","Billion Btu","108361"
"OK","Renewable-Consumption","2020","Billion Btu","337243"
"OK","Renewable-Production","1980","Billion Btu","49710"
"OK","Renewable-Production","2010","Billion Btu","190874"
"OK","Renewable-Production","2020","Billion Btu","642669"
"OK","Renewable-Production","1970","Billion Btu","43460"
"OK","Renewable-Production","2000","Billion Btu","94778"
"OK","Renewable-Production","1990","Billion Btu","99828"
"OK","Total Expenditure","1990","Dollars","6240000000"
"OK","Total Expenditure","2010","Dollars","16989000000"
"OK","Total Expenditure","2000","Dollars","9291000000"
"OK","Total Expenditure","2020","Dollars","13106000000"
"OK","Total Expenditure","1980","Dollars","5010000000"
"OK","Total Expenditure","1970","Dollars","1051000000"
"OR","All Industry Total","2000","Dollars","117155000000"
"OR","All Industry Total","1980","Dollars","30001000000"
"OR","All Industry Total","2010","Dollars","164137000000"
"OR","All Industry Total","1970","Dollars","9798000000"
"OR","All Industry Total","2020","Dollars","247967000000"
"OR","All Industry Total","1990","Dollars","56566000000"
"OR","Consumption","1980","Billion Btu","945029"
"OR","Consumption","1970","Billion Btu","752924"
"OR","Consumption","2020","Billion Btu","982979"
"OR","Consumption","2010","Billion Btu","981828"
"OR","Consumption","1990","Billion Btu","993039"
"OR","Consumption","2000","Billion Btu","1135473"
"OR","Fossil Fuel-Consumption","1970","Billion Btu","397097"
"OR","Fossil Fuel-Consumption","2020","Billion Btu","594842"
"OR","Fossil Fuel-Consumption","1980","Billion Btu","428758"
"OR","Fossil Fuel-Consumption","1990","Billion Btu","473562"
"OR","Fossil Fuel-Consumption","2010","Billion Btu","627652"
"OR","Fossil Fuel-Consumption","2000","Billion Btu","648427"
"OR","Fossil Fuel-Production","2020","Billion Btu","0"
"OR","Fossil Fuel-Production","2000","Billion Btu","0"
"OR","Fossil Fuel-Production","2010","Billion Btu","0"
"OR","Fossil Fuel-Production","1970","Billion Btu","0"
"OR","Fossil Fuel-Production","1990","Billion Btu","0"
"OR","Fossil Fuel-Production","1980","Billion Btu","0"
"OR","Gdp Per Capita","2000","Dollars","34242"
"OR","Gdp Per Capita","1990","Dollars","19901"
"OR","Gdp Per Capita","1970","Dollars","4685"
"OR","Gdp Per Capita","1980","Dollars","11394"
"OR","Gdp Per Capita","2020","Dollars","58521"
"OR","Gdp Per Capita","2010","Dollars","42844"
"OR","Nuclear-Consumption","2020","Billion Btu","0"
"OR","Nuclear-Consumption","1990","Billion Btu","64273"
"OR","Nuclear-Consumption","2000","Billion Btu","0"
"OR","Nuclear-Consumption","2010","Billion Btu","0"
"OR","Nuclear-Consumption","1980","Billion Btu","58844"
"OR","Nuclear-Consumption","1970","Billion Btu","0"
"OR","Population","1970","Individual Person","2091385"
"OR","Population","2000","Individual Person","3421399"
"OR","Population","2010","Individual Person","3831074"
"OR","Population","1990","Individual Person","2842321"
"OR","Population","2020","Individual Person","4237256"
"OR","Population","1980","Individual Person","2633105"
"OR","Production","2010","Billion Btu","400176"
"OR","Production","2000","Billion Btu","437913"
"OR","Production","1990","Billion Btu","554563"
"OR","Production","1970","Billion Btu","371350"
"OR","Production","2020","Billion Btu","453865"
"OR","Production","1980","Billion Btu","459978"
"OR","Renewable-Consumption","2020","Billion Btu","470322"
"OR","Renewable-Consumption","1990","Billion Btu","487410"
"OR","Renewable-Consumption","2000","Billion Btu","437829"
"OR","Renewable-Consumption","2010","Billion Btu","406575"
"OR","Renewable-Consumption","1970","Billion Btu","371350"
"OR","Renewable-Consumption","1980","Billion Btu","401129"
"OR","Renewable-Production","1990","Billion Btu","974820"
"OR","Renewable-Production","1970","Billion Btu","742699"
"OR","Renewable-Production","2010","Billion Btu","792570"
"OR","Renewable-Production","2020","Billion Btu","901127"
"OR","Renewable-Production","2000","Billion Btu","873333"
"OR","Renewable-Production","1980","Billion Btu","802258"
"OR","Total Expenditure","2000","Dollars","7581000000"
"OR","Total Expenditure","2010","Dollars","12707000000"
"OR","Total Expenditure","2020","Dollars","12066000000"
"OR","Total Expenditure","1980","Dollars","3903000000"
"OR","Total Expenditure","1970","Dollars","881000000"
"OR","Total Expenditure","1990","Dollars","4991000000"
"PA","All Industry Total","2010","Dollars","604737000000"
"PA","All Industry Total","2020","Dollars","771613000000"
"PA","All Industry Total","1990","Dollars","245281000000"
"PA","All Industry Total","1970","Dollars","56670000000"
"PA","All Industry Total","2000","Dollars","409160000000"
"PA","All Industry Total","1980","Dollars","127181000000"
"PA","Consumption","2020","Billion Btu","3412995"
"PA","Consumption","1970","Billion Btu","4106916"
"PA","Consumption","2000","Billion Btu","3942074"
"PA","Consumption","2010","Billion Btu","3755033"
"PA","Consumption","1990","Billion Btu","3647112"
"PA","Consumption","1980","Billion Btu","3996299"
"PA","Fossil Fuel-Consumption","1970","Billion Btu","4025797"
"PA","Fossil Fuel-Consumption","1980","Billion Btu","3862015"
"PA","Fossil Fuel-Consumption","1990","Billion Btu","3461263"
"PA","Fossil Fuel-Consumption","2020","Billion Btu","3109551"
"PA","Fossil Fuel-Consumption","2010","Billion Btu","3458282"
"PA","Fossil Fuel-Consumption","2000","Billion Btu","3642943"
"PA","Fossil Fuel-Production","1970","Billion Btu","2381706"
"PA","Fossil Fuel-Production","2010","Billion Btu","1504555"
"PA","Fossil Fuel-Production","1990","Billion Btu","1846758"
"PA","Fossil Fuel-Production","2000","Billion Btu","1955187"
"PA","Fossil Fuel-Production","2020","Billion Btu","940281"
"PA","Fossil Fuel-Production","1980","Billion Btu","2385875"
"PA","Gdp Per Capita","1990","Dollars","20644"
"PA","Gdp Per Capita","2000","Dollars","33316"
"PA","Gdp Per Capita","1980","Dollars","10720"
"PA","Gdp Per Capita","2010","Dollars","47608"
"PA","Gdp Per Capita","2020","Dollars","59343"
"PA","Gdp Per Capita","1970","Dollars","4805"
"PA","Nuclear-Consumption","2020","Billion Btu","799036"
"PA","Nuclear-Consumption","1980","Billion Btu","131893"
"PA","Nuclear-Consumption","2000","Billion Btu","769361"
"PA","Nuclear-Consumption","2010","Billion Btu","813462"
"PA","Nuclear-Consumption","1970","Billion Btu","5102"
"PA","Nuclear-Consumption","1990","Billion Btu","611503"
"PA","Population","1980","Individual Person","11863895"
"PA","Population","2020","Individual Person","13002700"
"PA","Population","2000","Individual Person","12281054"
"PA","Population","2010","Individual Person","12702379"
"PA","Population","1990","Individual Person","11881643"
"PA","Population","1970","Individual Person","11793909"
"PA","Production","2010","Billion Btu","3078204"
"PA","Production","2020","Billion Btu","9492059"
"PA","Production","2000","Billion Btu","2994281"
"PA","Production","1980","Billion Btu","2754247"
"PA","Production","1970","Billion Btu","2533825"
"PA","Production","1990","Billion Btu","2734808"
"PA","Renewable-Consumption","1970","Billion Btu","67525"
"PA","Renewable-Consumption","2000","Billion Btu","114696"
"PA","Renewable-Consumption","1990","Billion Btu","91855"
"PA","Renewable-Consumption","1980","Billion Btu","136826"
"PA","Renewable-Consumption","2020","Billion Btu","217983"
"PA","Renewable-Consumption","2010","Billion Btu","191041"
"PA","Renewable-Production","1990","Billion Btu","183710"
"PA","Renewable-Production","1980","Billion Btu","273652"
"PA","Renewable-Production","1970","Billion Btu","135050"
"PA","Renewable-Production","2010","Billion Btu","303173"
"PA","Renewable-Production","2020","Billion Btu","361584"
"PA","Renewable-Production","2000","Billion Btu","227178"
"PA","Total Expenditure","1980","Dollars","18573000000"
"PA","Total Expenditure","2010","Dollars","48688000000"
"PA","Total Expenditure","1990","Dollars","22337000000"
"PA","Total Expenditure","2020","Dollars","37545000000"
"PA","Total Expenditure","2000","Dollars","28949000000"
"PA","Total Expenditure","1970","Dollars","4792000000"
"RI","All Industry Total","2000","Dollars","34467000000"
"RI","All Industry Total","2020","Dollars","60771000000"
"RI","All Industry Total","1990","Dollars","21664000000"
"RI","All Industry Total","1970","Dollars","4311000000"
"RI","All Industry Total","1980","Dollars","9626000000"
"RI","All Industry Total","2010","Dollars","49468000000"
"RI","Consumption","1970","Billion Btu","222536"
"RI","Consumption","2020","Billion Btu","175780"
"RI","Consumption","1980","Billion Btu","185615"
"RI","Consumption","2010","Billion Btu","195400"
"RI","Consumption","1990","Billion Btu","214939"
"RI","Consumption","2000","Billion Btu","205766"
"RI","Fossil Fuel-Consumption","1980","Billion Btu","130914"
"RI","Fossil Fuel-Consumption","2000","Billion Btu","189007"
"RI","Fossil Fuel-Consumption","1970","Billion Btu","192979"
"RI","Fossil Fuel-Consumption","2020","Billion Btu","169397"
"RI","Fossil Fuel-Consumption","1990","Billion Btu","145043"
"RI","Fossil Fuel-Consumption","2010","Billion Btu","184486"
"RI","Fossil Fuel-Production","1970","Billion Btu","0"
"RI","Fossil Fuel-Production","2020","Billion Btu","0"
"RI","Fossil Fuel-Production","1990","Billion Btu","0"
"RI","Fossil Fuel-Production","1980","Billion Btu","0"
"RI","Fossil Fuel-Production","2000","Billion Btu","0"
"RI","Fossil Fuel-Production","2010","Billion Btu","0"
"RI","Gdp Per Capita","2000","Dollars","32878"
"RI","Gdp Per Capita","2020","Dollars","55378"
"RI","Gdp Per Capita","1990","Dollars","21589"
"RI","Gdp Per Capita","1980","Dollars","10163"
"RI","Gdp Per Capita","2010","Dollars","46997"
"RI","Gdp Per Capita","1970","Dollars","4554"
"RI","Nuclear-Consumption","1970","Billion Btu","0"
"RI","Nuclear-Consumption","2010","Billion Btu","0"
"RI","Nuclear-Consumption","1980","Billion Btu","0"
"RI","Nuclear-Consumption","1990","Billion Btu","0"
"RI","Nuclear-Consumption","2020","Billion Btu","0"
